,image_link,product_name,link,price,description,domain
0,https://www3.assets-gap.com/webcontent/0016/731/061/cn16731061.jpg,Chevron Pleated Midi Dress,https://bananarepublic.gap.com//browse/product.do?pid=426372002&cid=1131042&pcid=69883,149.0,"A flattering fit-and-flare style with oh-so-now pleated skirt and an intricate, paneled construction to create a chevron effect.",Banana Republic
1,https://www1.assets-gap.com/webcontent/0016/789/612/cn16789612.jpg,Eyelet Pinafore Dress,https://bananarepublic.gap.com//browse/product.do?pid=426755002&cid=1131042&pcid=69883,159.0,"Inspired by the romance of the prairie, this midi-length dress has delicate lace accents and a pinafore-style, square neck.",Banana Republic
2,https://www2.assets-gap.com/webcontent/0016/644/574/cn16644574.jpg,Paneled Fit-and-Flare Dress,https://bananarepublic.gap.com//browse/product.do?pid=426278022&cid=1131042&pcid=69883,119.0,"Expert tailoring and a flirty, A-line skirt make this dress an easy choice for the office and out on the town.",Banana Republic
3,https://www3.assets-gap.com/webcontent/0016/751/841/cn16751841.jpg,Floral Drop-Waist Shift Dress,https://bananarepublic.gap.com//browse/product.do?pid=426659002&cid=1131042&pcid=69883,129.0,"A classic shift dress in a modern, floral print and oh-so-now dropped waist cut.",Banana Republic
4,https://www1.assets-gap.com/webcontent/0016/746/359/cn16746359.jpg,Plaid Bi-Stretch Racer-Neck Sheath Dress,https://bananarepublic.gap.com//browse/product.do?pid=420645002&cid=1131042&pcid=69883,129.0,"Expert tailoring and a racer neck give this body-con dress a polished, sporty feel.",Banana Republic
5,https://www1.assets-gap.com/webcontent/0016/641/873/cn16641873.jpg,Sandwash Modal Knit Tank Dress,https://bananarepublic.gap.com//browse/product.do?pid=426672022&cid=1131042&pcid=69883,119.0,"A column-style tank dress, made in a soft, knit fabric with a tie at the waist to accentuate your shape.",Banana Republic
6,https://www1.assets-gap.com/webcontent/0016/573/429/cn16573429.jpg,Floral Ruffle Wrap Dress,https://bananarepublic.gap.com//browse/product.do?pid=426247022&cid=1131042&pcid=69883,129.0,A cascade of ruffles add a playful edge to this flirty and feminine wrap dress.,Banana Republic
7,https://www2.assets-gap.com/webcontent/0016/701/821/cn16701821.jpg,Polka Dot Bi-Stretch Sheath Dress,https://bananarepublic.gap.com//browse/product.do?pid=396877002&cid=1131042&pcid=69883,139.0,"A classic sheath dress made with our Bi-Stretch fabric - the same fabric as our customer-favorite Sloan pants - engineered with excellent stretch and recovery for a smooth, supportive fit that won't lose its shape.",Banana Republic
8,https://www4.assets-gap.com/webcontent/0016/632/735/cn16632735.jpg,Soft Ponte Twist-Front Dress,https://bananarepublic.gap.com//browse/product.do?pid=426244002&cid=1131042&pcid=69883,98.5,"Delicate draping across the bodice adds a Grecian feel to this knit dress. Made with a lighter, softer version of our favorite Ponte knit fabric for a beautiful drape and comfortable feel.",Banana Republic
9,https://www4.assets-gap.com/webcontent/0016/889/969/cn16889969.jpg,Stripe Ponte Tank Dress,https://bananarepublic.gap.com//browse/product.do?pid=426680012&cid=1131042&pcid=69883,119.0,"A column-style tank dress, made in a soft, knit fabric with a tie at the waist to accentuate your shape. Made with a favorite Ponte knit fabric for excellent drape and softness with a hint of stretch for a flattering, comfortable fit.",Banana Republic
10,https://www3.assets-gap.com/webcontent/0016/705/277/cn16705277.jpg,Stripe Ponte Tank Dress,https://bananarepublic.gap.com//browse/product.do?pid=426680002&cid=1131042&pcid=69883,119.0,"A column-style tank dress, made in a soft, knit fabric with a tie at the waist to accentuate your shape. Made with a favorite Ponte knit fabric for excellent drape and softness with a hint of stretch for a flattering, comfortable fit.",Banana Republic
11,https://www3.assets-gap.com/webcontent/0016/657/472/cn16657472.jpg,Ponte V-Neck Sheath Dress,https://bananarepublic.gap.com//browse/product.do?pid=426806002&cid=1131042&pcid=69883,119.0,"Made with our favorite ponte knit fabric with a extra stretch for a flattering, comfortable fit.",Banana Republic
12,https://www2.assets-gap.com/webcontent/0016/701/270/cn16701270.jpg,Paneled Fit-and-Flare Dress,https://bananarepublic.gap.com//browse/product.do?pid=426269022&cid=1131042&pcid=69883,119.0,"Expert tailoring and a flirty, A-line skirt make this dress an easy choice for the office and out on the town.",Banana Republic
13,https://www2.assets-gap.com/webcontent/0016/644/586/cn16644586.jpg,Paneled Fit-and-Flare Dress,https://bananarepublic.gap.com//browse/product.do?pid=426278002&cid=1131042&pcid=69883,119.0,"Expert tailoring and a flirty, A-line skirt make this dress an easy choice for the office and out on the town.",Banana Republic
14,https://www3.assets-gap.com/webcontent/0016/641/186/cn16641186.jpg,Paneled Fit-and-Flare Dress,https://bananarepublic.gap.com//browse/product.do?pid=426278012&cid=1131042&pcid=69883,119.0,"Expert tailoring and a flirty, A-line skirt make this dress an easy choice for the office and out on the town.",Banana Republic
15,https://www2.assets-gap.com/webcontent/0016/860/714/cn16860714.jpg,TENCEL™ Trench Dress,https://bananarepublic.gap.com//browse/product.do?pid=426341002&cid=1131042&pcid=69883,139.0,"The styling details of your favorite, timeless trench coat, in a versatile dress, made in super soft, breathable, eco-friendly TENCEL™ for a beautiful drape.",Banana Republic
16,https://www2.assets-gap.com/webcontent/0016/709/939/cn16709939.jpg,Stripe Trench Dress,https://bananarepublic.gap.com//browse/product.do?pid=426359002&cid=1131042&pcid=69883,149.0,"The styling details of your favorite, timeless trench coat, in a versatile dress made from a soft, silky feeling fabric.",Banana Republic
17,https://www2.assets-gap.com/webcontent/0016/877/672/cn16877672.jpg,Mod Mini Dress,https://bananarepublic.gap.com//browse/product.do?pid=426732002&cid=1131042&pcid=69883,98.5,A mod mini dress style in a timeless shift silhouette. Pair it with flat sneakers for day or dress it up with pointy-toe kitten heels for night.,Banana Republic
18,https://www4.assets-gap.com/webcontent/0016/851/036/cn16851036.jpg,Ruffle Halter Dress,https://bananarepublic.gap.com//browse/product.do?pid=426717002&cid=1131042&pcid=69883,119.0,"A romantic ruffle flounce wraps its way across this feminine halter dress, in an easy-wearing mini length.",Banana Republic
19,https://www1.assets-gap.com/webcontent/0016/736/380/cn16736380.jpg,Lightweight Wool Fit-and-Flare Dress,https://bananarepublic.gap.com//browse/product.do?pid=426266002&cid=1131042&pcid=69883,119.0,"A work-to-weekend dress in a flattering fit-and-flare silhouette. Made in our customer-favorite lightweight wool suiting fabric, crafted with added stretch for a comfortable, flattering fit.",Banana Republic
20,https://www4.assets-gap.com/webcontent/0016/747/735/cn16747735.jpg,Chevron Pleated Midi Dress,https://bananarepublic.gap.com//browse/product.do?pid=426372012&cid=1131042&pcid=69883,149.0,"A flattering fit-and-flare style with oh-so-now pleated skirt and an intricate, paneled construction to create a chevron effect.",Banana Republic
21,https://www4.assets-gap.com/webcontent/0016/707/779/cn16707779.jpg,Floral Ruffle Wrap Dress,https://bananarepublic.gap.com//browse/product.do?pid=426247012&cid=1131042&pcid=69883,129.0,A cascade of ruffles add a playful edge to this flirty and feminine wrap dress.,Banana Republic
22,https://www3.assets-gap.com/webcontent/0016/850/718/cn16850718.jpg,Knit Dress,https://bananarepublic.gap.com//browse/product.do?pid=471600012&cid=1131042&pcid=69883,119.0,"A customer favorite style, this versatile dress is made in a soft ribbed-knit fabric for a long and lean look.",Banana Republic
23,https://www4.assets-gap.com/webcontent/0016/941/180/cn16941180.jpg,Ruffle Halter Dress,https://bananarepublic.gap.com//browse/product.do?pid=426717012&cid=1131042&pcid=69883,119.0,"A romantic ruffle flounce wraps its way across this feminine halter dress, in an easy-wearing mini length.",Banana Republic
24,https://www4.assets-gap.com/webcontent/0016/699/649/cn16699649.jpg,Floral Paneled Fit-and-Flare Dress,https://bananarepublic.gap.com//browse/product.do?pid=426270002&cid=1131042&pcid=69883,129.0,"A wardrobe workhorse, this flattering skater dress style has princess seams and a flared skirt that's easily dressed up or down.",Banana Republic
25,https://www2.assets-gap.com/webcontent/0016/751/916/cn16751916.jpg,Drop-Waist Shift Dress,https://bananarepublic.gap.com//browse/product.do?pid=426665022&cid=1131042&pcid=69883,119.0,"A classic shift dress in a smooth, lightweight fabric and oh-so-now dropped waist cut.",Banana Republic
26,https://www4.assets-gap.com/webcontent/0016/736/927/cn16736927.jpg,Drop-Waist Shift Dress,https://bananarepublic.gap.com//browse/product.do?pid=426665032&cid=1131042&pcid=69883,119.0,"A classic shift dress in a smooth, lightweight fabric and oh-so-now dropped waist cut.",Banana Republic
27,https://www4.assets-gap.com/webcontent/0016/728/013/cn16728013.jpg,TENCEL™ Trench Dress,https://bananarepublic.gap.com//browse/product.do?pid=426341012&cid=1131042&pcid=69883,139.0,"The styling details of your favorite, timeless trench coat, in a versatile dress, made in super soft, breathable, eco-friendly TENCEL™ for a beautiful drape.",Banana Republic
28,https://www4.assets-gap.com/webcontent/0016/746/459/cn16746459.jpg,Lightweight Wool V-Back Dress,https://bananarepublic.gap.com//browse/product.do?pid=426798002&cid=1131042&pcid=69883,129.0,"This structured sheath dress has a not-too-low v-neck, a v-back detail, and darts at the waist for a more feminine feel. Plus, it's made in our customer-favorite lightweight wool suiting fabric, crafted with added stretch for a comfortable, flattering fit.",Banana Republic
29,https://www3.assets-gap.com/webcontent/0016/795/418/cn16795418.jpg,Eyelet Pinafore Dress,https://bananarepublic.gap.com//browse/product.do?pid=426755022&cid=1131042&pcid=69883,159.0,"Inspired by the romance of the prairie, this midi-length dress has delicate lace accents and a pinafore-style, square neck.",Banana Republic
30,https://www1.assets-gap.com/webcontent/0016/671/682/cn16671682.jpg,JAPAN EXCLUSIVE Floral Deep V-Neck Dress,https://bananarepublic.gap.com//browse/product.do?pid=444288002&cid=1131042&pcid=69883,148.0,"A modern interpretation of the classic pinafore style, this midi-length dress has a deep v-neck that's perfect for layering over your favorite, t-shirt, camisole, sweater, or turtleneck.",Banana Republic
31,https://www3.assets-gap.com/webcontent/0016/595/889/cn16595889.jpg,Stripe Fit-and-Flare Sweater Dress,https://bananarepublic.gap.com//browse/product.do?pid=426253002&cid=1131042&pcid=69883,139.0,"An allover ribbed stitch in alternating colors creates an architectural, paneled effect for this fit-and-flare dress. Made in a soft, smooth knit fabric for a comfortable, flattering fit.",Banana Republic
32,https://www1.assets-gap.com/webcontent/0016/651/098/cn16651098.jpg,Paneled Fit-and-Flare Dress,https://bananarepublic.gap.com//browse/product.do?pid=426278032&cid=1131042&pcid=69883,119.0,"Expert tailoring and a flirty, A-line skirt make this dress an easy choice for the office and out on the town.",Banana Republic
33,https://www4.assets-gap.com/webcontent/0016/789/472/cn16789472.jpg,Ruffle Wrap Dress,https://bananarepublic.gap.com//browse/product.do?pid=426256002&cid=1131042&pcid=69883,119.0,A cascade of ruffles add a playful edge to this flirty and feminine wrap dress.,Banana Republic
34,https://www2.assets-gap.com/webcontent/0016/673/345/cn16673345.jpg,JAPAN EXCLUSIVE Denim Deep V-Neck Dress,https://bananarepublic.gap.com//browse/product.do?pid=444351002&cid=1131042&pcid=69883,148.0,Iconic style with a Japanese influence. Designed and sized specifically for our Japan customers*—now available online to you as part of a highly limited edition collection.,Banana Republic
35,https://www2.assets-gap.com/webcontent/0016/385/795/cn16385795.jpg,Sandwash Modal Twist-Front T-Shirt Dress,https://bananarepublic.gap.com//browse/product.do?pid=447377012&cid=1131042&pcid=69883,129.0,"Infinitely versatile, this long-sleeve dress has a specially draped, pleated detail the waist and a blouson-style back for a figure flattering effect.",Banana Republic
36,https://www3.assets-gap.com/webcontent/0016/701/257/cn16701257.jpg,Paneled Fit-and-Flare Dress,https://bananarepublic.gap.com//browse/product.do?pid=426269002&cid=1131042&pcid=69883,119.0,"Expert tailoring and a flirty, A-line skirt make this dress an easy choice for the office and out on the town.",Banana Republic
37,https://www3.assets-gap.com/webcontent/0016/682/639/cn16682639.jpg,Paneled Fit-and-Flare Dress,https://bananarepublic.gap.com//browse/product.do?pid=426269012&cid=1131042&pcid=69883,119.0,"Expert tailoring and a flirty, A-line skirt make this dress an easy choice for the office and out on the town.",Banana Republic
38,https://www1.assets-gap.com/webcontent/0016/778/297/cn16778297.jpg,JAPAN EXCLUSIVE Botanical Print Drop-Waist Dress,https://bananarepublic.gap.com//browse/product.do?pid=444302002&cid=1131042&pcid=69883,128.0,Iconic style with a Japanese influence. Designed and sized specifically for our Japan customers*—now available online to you as part of a highly limited edition collection.,Banana Republic
39,https://www2.assets-gap.com/webcontent/0016/650/700/cn16650700.jpg,Knit Tank Dress,https://bananarepublic.gap.com//browse/product.do?pid=447389002&cid=1131042&pcid=69883,119.0,"A column-style tank dress, made in a soft, knit fabric with a tie at the waist to accentuate your shape.",Banana Republic
40,https://www3.assets-gap.com/webcontent/0016/789/840/cn16789840.jpg,Knit Tank Dress,https://bananarepublic.gap.com//browse/product.do?pid=444883002&cid=1131042&pcid=69883,119.0,"A column-style tank dress, made in a soft, knit fabric with a tie at the waist to accentuate your shape. Made with a lighter, softer version of our favorite Ponte knit fabric for a beautiful drape and comfortable feel.",Banana Republic
41,https://www1.assets-gap.com/webcontent/0016/314/385/cn16314385.jpg,Solid V-Neck Fit-and-Flare Dress,https://bananarepublic.gap.com//browse/product.do?pid=396352022&cid=1131042&pcid=69883,129.0,"A chic version of the classic skater dress, this v-neck fit-and-flare style has a banded waist to accentuate your shape and a center-front seam for a paneled, architectural effect.",Banana Republic
42,https://www1.assets-gap.com/webcontent/0016/752/044/cn16752044.jpg,Lightweight Wool V-Back Dress,https://bananarepublic.gap.com//browse/product.do?pid=426794012&cid=1131042&pcid=69883,119.0,"This structured sheath dress has a not-too-low v-neck, a v-back detail, and darts at the waist for a more feminine feel. Plus, it's made in our customer-favorite lightweight wool suiting fabric, crafted with added stretch for a comfortable, flattering fit.",Banana Republic
43,https://www4.assets-gap.com/webcontent/0016/873/820/cn16873820.jpg,Stripe Ribbed T-Shirt Dress,https://bananarepublic.gap.com//browse/product.do?pid=447248002&cid=1131042&pcid=69883,98.5,"A classic, t-shirt style dress in an oh-so-now ribbed knit jersey fabric that's soft, flattering and fortified with extra stretch so it won't lose its shape.",Banana Republic
44,https://www4.assets-gap.com/webcontent/0016/944/926/cn16944926.jpg,JAPAN ONLINE EXCLUSIVE Knit Lantern-Sleeve Dress,https://bananarepublic.gap.com//browse/product.do?pid=426791022&cid=1131042&pcid=69883,128.0,"A dramatic, lantern-sleeve dress made with our customer-favorite Ponte knit with added stretch for a comfortable, flattering fit.",Banana Republic
45,https://www3.assets-gap.com/webcontent/0016/602/681/cn16602681.jpg,Stripe Fit-and-Flare Sweater Dress,https://bananarepublic.gap.com//browse/product.do?pid=426253012&cid=1131042&pcid=69883,139.0,"An allover ribbed stitch in alternating colors creates an architectural, paneled effect for this fit-and-flare dress. Made in a soft, smooth knit fabric for a comfortable, flattering fit.",Banana Republic
46,https://www2.assets-gap.com/webcontent/0016/728/001/cn16728001.jpg,Floral Ruffle-Wrap Maxi Dress,https://bananarepublic.gap.com//browse/product.do?pid=426748012&cid=1131042&pcid=69883,159.0,"An always-flattering maxi dress with wrap-effect front and ruffled neckline for a modern, feminine feel.",Banana Republic
47,https://www3.assets-gap.com/webcontent/0016/314/574/cn16314574.jpg,Soft Ponte Twist-Front Dress,https://bananarepublic.gap.com//browse/product.do?pid=426244022&cid=1131042&pcid=69883,98.5,"Delicate draping across the bodice adds a Grecian feel to this knit dress. Made with a lighter, softer version of our favorite Ponte knit fabric for a beautiful drape and comfortable feel.",Banana Republic
48,https://www3.assets-gap.com/webcontent/0016/747/837/cn16747837.jpg,Sandwash Modal Knit Tank Dress,https://bananarepublic.gap.com//browse/product.do?pid=426672012&cid=1131042&pcid=69883,119.0,"A column-style tank dress, made in a soft, knit fabric with a tie at the waist to accentuate your shape.",Banana Republic
49,https://www3.assets-gap.com/webcontent/0016/683/313/cn16683313.jpg,Stripe Ribbed T-Shirt Dress,https://bananarepublic.gap.com//browse/product.do?pid=447248012&cid=1131042&pcid=69883,98.5,"A classic, t-shirt style dress in an oh-so-now ribbed knit jersey fabric that's soft, flattering and fortified with extra stretch so it won't lose its shape.",Banana Republic
50,https://www4.assets-gap.com/webcontent/0016/747/943/cn16747943.jpg,Knit Dress,https://bananarepublic.gap.com//browse/product.do?pid=471600002&cid=1131042&pcid=69883,119.0,"A customer favorite style, this versatile dress is made in a soft ribbed-knit fabric for a long and lean look.",Banana Republic
51,https://www4.assets-gap.com/webcontent/0016/940/514/cn16940514.jpg,JAPAN EXCLUSIVE Turtleneck Sweater Dress,https://bananarepublic.gap.com//browse/product.do?pid=396716022&cid=1131042&pcid=69883,148.0,Iconic style with a Japanese influence. Designed and sized specifically for our Japan customers*—now available online to you as part of a highly limited edition collection.,Banana Republic
52,https://www4.assets-gap.com/webcontent/0016/860/694/cn16860694.jpg,One-Shoulder Jumpsuit,https://bananarepublic.gap.com//browse/product.do?pid=426396012&cid=1131042&pcid=69883,149.0,"This sleek, sophisticated jumpsuit has a belt at the waist to accentuate your shape and edgy, one-shoulder styling.",Banana Republic
53,https://www4.assets-gap.com/webcontent/0016/698/858/cn16698858.jpg,Cropped V-Neck Jumpsuit,https://bananarepublic.gap.com//browse/product.do?pid=426616002&cid=1131042&pcid=69883,139.0,This comfortable jumpsuit drapes down the body in a wide-leg silhouette. Made in an easy care fabric.,Banana Republic
54,https://www4.assets-gap.com/webcontent/0016/595/609/cn16595609.jpg,TENCEL™ Cropped Wide-Leg Jumpsuit,https://bananarepublic.gap.com//browse/product.do?pid=420644002&cid=1131042&pcid=69883,159.0,"This comfortable jumpsuit drapes down the body in a wide-leg silhouette and is made in super soft, breathable, eco-friendly TENCEL™ for a beautiful drape.",Banana Republic
55,https://www4.assets-gap.com/webcontent/0016/747/671/cn16747671.jpg,Wide-Leg Cropped Jumpsuit,https://bananarepublic.gap.com//browse/product.do?pid=426569002&cid=1131042&pcid=69883,149.0,"The perfect one-piece wonder, this versatile jumpsuit has a tie waist to accentuate your shape and is made in a soft, smooth fabric.",Banana Republic
56,https://www2.assets-gap.com/webcontent/0016/595/582/cn16595582.jpg,TENCEL™ Cropped Wide-Leg Jumpsuit,https://bananarepublic.gap.com//browse/product.do?pid=420644012&cid=1131042&pcid=69883,159.0,"This comfortable jumpsuit drapes down the body in a wide-leg silhouette and is made in super soft, breathable, eco-friendly TENCEL™ for a beautiful drape.",Banana Republic
57,https://www1.assets-gap.com/webcontent/0016/812/086/cn16812086.jpg,Polka Dot Cropped Jumpsuit,https://bananarepublic.gap.com//browse/product.do?pid=426393002&cid=1131042&pcid=69883,149.0,"The perfect one-piece wonder, this versatile jumpsuit has a tie waist to accentuate your shape and is made in a soft, smooth fabric.",Banana Republic
58,https://www3.assets-gap.com/webcontent/0016/736/390/cn16736390.jpg,Soft Ponte Cropped Wide-Leg Jumpsuit,https://bananarepublic.gap.com//browse/product.do?pid=455676002&cid=1131042&pcid=69883,98.5,"This comfortable jumpsuit drapes down the body in a wide-leg silhouette. Made with a lighter, softer version of our favorite Ponte knit fabric for a beautiful drape and comfortable feel.",Banana Republic
59,https://www4.assets-gap.com/webcontent/0016/786/755/cn16786755.jpg,One-Shoulder Jumpsuit,https://bananarepublic.gap.com//browse/product.do?pid=426396002&cid=1131042&pcid=69883,149.0,"This sleek, sophisticated jumpsuit has a belt at the waist to accentuate your shape and edgy, one-shoulder styling.",Banana Republic
60,https://www3.assets-gap.com/webcontent/0016/775/103/cn16775103.jpg,Linen-Cotton Ruffle Wrap Dress,https://bananarepublic.gap.com//browse/product.do?pid=426370002&cid=97865&pcid=69883,129.0,"Crafted from a soft and breathable blend of linen and cotton, this flattering fit-and-flare style is adds a little sunshine to your wardrobe.",Banana Republic
61,https://www1.assets-gap.com/webcontent/0016/870/047/cn16870047.jpg,Floral Shirt Dress,https://bananarepublic.gap.com//browse/product.do?pid=426391002&cid=97865&pcid=69883,129.0,"Perfect for summer weather, this flattering fit-and-flare style is made with a lightweight fabric.",Banana Republic
62,https://www2.assets-gap.com/webcontent/0016/775/121/cn16775121.jpg,Floral Drop-Waist Shift Dress,https://bananarepublic.gap.com//browse/product.do?pid=426687002&cid=97865&pcid=69883,119.0,A classic shift dress in a mixed floral print and oh-so-now dropped waist cut.,Banana Republic
63,https://www2.assets-gap.com/webcontent/0016/728/001/cn16728001.jpg,Floral Ruffle-Wrap Maxi Dress,https://bananarepublic.gap.com//browse/product.do?pid=426748012&cid=97865&pcid=69883,159.0,"An always-flattering maxi dress with wrap-effect front and ruffled neckline for a modern, feminine feel.",Banana Republic
64,https://www2.assets-gap.com/webcontent/0016/650/628/cn16650628.jpg,Floral Ruffle-Wrap Maxi Dress,https://bananarepublic.gap.com//browse/product.do?pid=426748002&cid=97865&pcid=69883,159.0,"An always-flattering maxi dress with wrap-effect front and ruffled neckline for a modern, feminine feel.",Banana Republic
65,https://www3.assets-gap.com/webcontent/0016/774/955/cn16774955.jpg,Floral Ruffle Wrap Racerback Dress,https://bananarepublic.gap.com//browse/product.do?pid=426254002&cid=97865&pcid=69883,129.0,"A ruffle wrap skirt adds a femme feel to this sporty, racerback dress.",Banana Republic
66,https://www4.assets-gap.com/webcontent/0016/707/779/cn16707779.jpg,Floral Ruffle Wrap Dress,https://bananarepublic.gap.com//browse/product.do?pid=426247012&cid=97865&pcid=69883,129.0,A cascade of ruffles add a playful edge to this flirty and feminine wrap dress.,Banana Republic
67,https://www4.assets-gap.com/webcontent/0016/699/649/cn16699649.jpg,Floral Paneled Fit-and-Flare Dress,https://bananarepublic.gap.com//browse/product.do?pid=426270002&cid=97865&pcid=69883,129.0,"A wardrobe workhorse, this flattering skater dress style has princess seams and a flared skirt that's easily dressed up or down.",Banana Republic
68,https://www1.assets-gap.com/webcontent/0016/573/429/cn16573429.jpg,Floral Ruffle Wrap Dress,https://bananarepublic.gap.com//browse/product.do?pid=426247022&cid=97865&pcid=69883,129.0,A cascade of ruffles add a playful edge to this flirty and feminine wrap dress.,Banana Republic
69,https://www4.assets-gap.com/webcontent/0016/754/099/cn16754099.jpg,Floral Ruffle Wrap Racerback Dress,https://bananarepublic.gap.com//browse/product.do?pid=426240002&cid=97865&pcid=69883,129.0,"A ruffle wrap skirt adds a femme feel to this sporty, racerback dress.",Banana Republic
70,https://www1.assets-gap.com/webcontent/0017/004/013/cn17004013.jpg,Floral Pin-Tuck Midi Dress,https://bananarepublic.gap.com//browse/product.do?pid=426251002&cid=97865&pcid=69883,149.0,"Originally released as the Brooklyn Dress in Summer 2016, we're re-issuing this easy-wearing, fan-favorite slip dress just in time for all your warm weather get-togethers.",Banana Republic
71,https://www3.assets-gap.com/webcontent/0017/003/128/cn17003128.jpg,Floral Pin-Tuck Midi Dress,https://bananarepublic.gap.com//browse/product.do?pid=426251012&cid=97865&pcid=69883,149.0,"Originally released as the Brooklyn Dress in Summer 2016, we're re-issuing this easy-wearing, fan-favorite slip dress just in time for all your warm weather get-togethers.",Banana Republic
72,https://www2.assets-gap.com/webcontent/0016/225/282/cn16225282.jpg,Floral V-Neck Fit-and-Flare Dress,https://bananarepublic.gap.com//browse/product.do?pid=396348002&cid=97865&pcid=69883,139.0,"Made with a customer favorite fabric that's smooth, lightweight and engineered without stretch for a traditional, tailored look.",Banana Republic
73,https://www1.assets-gap.com/webcontent/0016/861/155/cn16861155.jpg,Floral Pin-Tuck Midi Dress,https://bananarepublic.gap.com//browse/product.do?pid=426743002&cid=97865&pcid=69883,169.0,"Originally released as the Brooklyn Dress in Summer 2016, we're re-issuing this easy-wearing, fan-favorite slip dress just in time for all your warm weather get-togethers.",Banana Republic
74,https://www3.assets-gap.com/webcontent/0016/751/841/cn16751841.jpg,Floral Drop-Waist Shift Dress,https://bananarepublic.gap.com//browse/product.do?pid=426659002&cid=97865&pcid=69883,129.0,"A classic shift dress in a modern, floral print and oh-so-now dropped waist cut.",Banana Republic
75,https://www3.assets-gap.com/webcontent/0016/698/946/cn16698946.jpg,Floral Paneled Fit-and-Flare Dress,https://bananarepublic.gap.com//browse/product.do?pid=426270012&cid=97865&pcid=69883,129.0,"A wardrobe workhorse, this flattering skater dress style has princess seams and a flared skirt that's easily dressed up or down.",Banana Republic
76,https://www1.assets-gap.com/webcontent/0016/671/682/cn16671682.jpg,JAPAN EXCLUSIVE Floral Deep V-Neck Dress,https://bananarepublic.gap.com//browse/product.do?pid=444288002&cid=97865&pcid=69883,148.0,"A modern interpretation of the classic pinafore style, this midi-length dress has a deep v-neck that's perfect for layering over your favorite, t-shirt, camisole, sweater, or turtleneck.",Banana Republic
77,https://www1.assets-gap.com/webcontent/0016/808/881/cn16808881.jpg,Linen-Cotton Cropped Jumpsuit,https://bananarepublic.gap.com//browse/product.do?pid=426580002&cid=97865&pcid=69883,139.0,"Made with a lightweight blend of linen and cotton, this summer staple is soft and breathable so it stays feeling cool and fresh.",Banana Republic
78,https://www1.assets-gap.com/webcontent/0016/809/452/cn16809452.jpg,Stripe Tiered Maxi Dress,https://bananarepublic.gap.com//browse/product.do?pid=426744012&cid=1104526&pcid=69883,169.0,"The perfect piece for your next warm-weather getaway, this fit-and-flare dress dials up the boho feel with a tiered skirt and always elegant maxi length.",Banana Republic
79,https://www2.assets-gap.com/webcontent/0016/691/253/cn16691253.jpg,Soft Satin Maxi Dress,https://bananarepublic.gap.com//browse/product.do?pid=426741012&cid=1104526&pcid=69883,149.0,"A sweeping skirt and ruffled accents add a romantic touch to an always-flattering maxi dress, made in our Soft Satin fabric that's also easy to care for.",Banana Republic
80,https://www4.assets-gap.com/webcontent/0016/667/843/cn16667843.jpg,Soft Satin Maxi Dress,https://bananarepublic.gap.com//browse/product.do?pid=426741002&cid=1104526&pcid=69883,149.0,"A sweeping skirt and ruffled accents add a romantic touch to an always-flattering maxi dress, made in our Soft Satin fabric that's also easy to care for.",Banana Republic
81,https://www4.assets-gap.com/webcontent/0016/715/958/cn16715958.jpg,Stripe Maxi Shirt Dress,https://bananarepublic.gap.com//browse/product.do?pid=426740002&cid=1104526&pcid=69883,159.0,"The timeless tailoring of your favorite shirt dress, in an always-chic maxi length.",Banana Republic
82,https://www4.assets-gap.com/webcontent/0016/809/052/cn16809052.jpg,Soft Ponte Maxi Dress,https://bananarepublic.gap.com//browse/product.do?pid=426738002&cid=1104526&pcid=69883,119.0,"An always flattering wrap-style dress with feminine ruffle accent, made from our t-shirt soft, lightweight Soft Ponte fabric.",Banana Republic
83,https://www2.assets-gap.com/webcontent/0016/809/067/cn16809067.jpg,Soft Ponte Maxi Dress,https://bananarepublic.gap.com//browse/product.do?pid=426738012&cid=1104526&pcid=69883,119.0,"An always flattering wrap-style dress with feminine ruffle accent, made from our t-shirt soft, lightweight Soft Ponte fabric.",Banana Republic
84,https://www2.assets-gap.com/webcontent/0016/728/001/cn16728001.jpg,Floral Ruffle-Wrap Maxi Dress,https://bananarepublic.gap.com//browse/product.do?pid=426748012&cid=1104526&pcid=69883,159.0,"An always-flattering maxi dress with wrap-effect front and ruffled neckline for a modern, feminine feel.",Banana Republic
85,https://www2.assets-gap.com/webcontent/0016/650/628/cn16650628.jpg,Floral Ruffle-Wrap Maxi Dress,https://bananarepublic.gap.com//browse/product.do?pid=426748002&cid=1104526&pcid=69883,159.0,"An always-flattering maxi dress with wrap-effect front and ruffled neckline for a modern, feminine feel.",Banana Republic
86,https://www2.assets-gap.com/webcontent/0016/709/944/cn16709944.jpg,Floral Maxi Dress,https://bananarepublic.gap.com//browse/product.do?pid=426739002&cid=1104526&pcid=69883,169.0,A sweeping skirt and ruffled accents add a romantic touch to an always-flattering maxi dress.,Banana Republic
87,https://www4.assets-gap.com/webcontent/0016/778/419/cn16778419.jpg,Leopard Print Maxi Shirtdress,https://bananarepublic.gap.com//browse/product.do?pid=477815002&cid=1104526&pcid=69883,159.0,"The timeless tailoring of your favorite shirt dress, in an always-chic maxi length.",Banana Republic
